Title:,"Time Series, Area-Averaged of Incident shortwave radiation land, time average hourly 0.5 x 0.625 deg. [MERRA-2 (hourly)"
User Start Date:,2015-12-31T00:00:00Z
User End Date:,2025-01-01T23:59:59Z
User Bounding Box:,"-75.76,5.33,-75.66,5.43"
Data Bounding Box:,"-75.625,5.5,-75.625,5.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2015-12-31T00:00:00Z&endtime=2025-01-01T23:59:59Z&bbox=-75.76,5.33,-75.66,5.43&data=M2T1NXLFO_5_12_4_SWGDN&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXLFO_5_12_4_SWGDN):, 1000000000000000

time, mean_M2T1NXLFO_5_12_4_SWGDN
2021-07-02 16:30:00,970.246765
2021-07-02 17:30:00,987.324036
2021-07-02 18:30:00,890.102295
2021-07-02 19:30:00,738.526917
2021-07-02 20:30:00,543.464966
2021-07-02 21:30:00,311.589935
2021-07-02 22:30:00,113.046051
2021-07-02 23:30:00,1.69213152
2021-07-03 00:30:00,0
2021-07-03 01:30:00,0
2021-07-03 02:30:00,0
2021-07-03 03:30:00,0
2021-07-03 04:30:00,0
2021-07-03 05:30:00,0
2021-07-03 06:30:00,0
2021-07-03 07:30:00,0
2021-07-03 08:30:00,0
2021-07-03 09:30:00,0
2021-07-03 10:30:00,0.425857931
2021-07-03 11:30:00,85.3619843
2021-07-03 12:30:00,310.130005
2021-07-03 13:30:00,543.203247
2021-07-03 14:30:00,738.355225
2021-07-03 15:30:00,913.67804
2021-07-03 16:30:00,990.250427
2021-07-03 17:30:00,984.713318
2021-07-03 18:30:00,885.772644
2021-07-03 19:30:00,741.544067
2021-07-03 20:30:00,536.200928
2021-07-03 21:30:00,320.274261
2021-07-03 22:30:00,101.469757
2021-07-03 23:30:00,1.46016812
2021-07-04 00:30:00,0
2021-07-04 01:30:00,0
2021-07-04 02:30:00,0
2021-07-04 03:30:00,0
2021-07-04 04:30:00,0
2021-07-04 05:30:00,0
2021-07-04 06:30:00,0
2021-07-04 07:30:00,0
2021-07-04 08:30:00,0
2021-07-04 09:30:00,0
2021-07-04 10:30:00,0.489029765
2021-07-04 11:30:00,93.4904938
2021-07-04 12:30:00,348.013336
2021-07-04 13:30:00,568.210022
2021-07-04 14:30:00,746.689758
2021-07-04 15:30:00,868.835999
2021-07-04 16:30:00,938.891113
2021-07-04 17:30:00,940.907471
2021-07-04 18:30:00,863.741272
2021-07-04 19:30:00,703.251099
2021-07-04 20:30:00,503.10202
2021-07-04 21:30:00,234.817154
2021-07-04 22:30:00,86.8207474
2021-07-04 23:30:00,1.25111544
2021-07-05 00:30:00,0
2021-07-05 01:30:00,0
2021-07-05 02:30:00,0
2021-07-05 03:30:00,0
2021-07-05 04:30:00,0
2021-07-05 05:30:00,0
2021-07-05 06:30:00,0
2021-07-05 07:30:00,0
2021-07-05 08:30:00,0
2021-07-05 09:30:00,0
2021-07-05 10:30:00,0.478258669
2021-07-05 11:30:00,94.6490936
2021-07-05 12:30:00,337.487946
2021-07-05 13:30:00,570.539856
2021-07-05 14:30:00,763.745789
2021-07-05 15:30:00,906.807312
2021-07-05 16:30:00,979.305115
2021-07-05 17:30:00,989.254578
2021-07-05 18:30:00,899.769897
2021-07-05 19:30:00,748.765686
2021-07-05 20:30:00,546.55542
2021-07-05 21:30:00,311.299652
2021-07-05 22:30:00,108.657944
2021-07-05 23:30:00,1.62629855
2021-07-06 00:30:00,0
2021-07-06 01:30:00,0
2021-07-06 02:30:00,0
2021-07-06 03:30:00,0
2021-07-06 04:30:00,0
2021-07-06 05:30:00,0
2021-07-06 06:30:00,0
2021-07-06 07:30:00,0
2021-07-06 08:30:00,0
2021-07-06 09:30:00,0
2021-07-06 10:30:00,0.439996511
2021-07-06 11:30:00,89.7702637
2021-07-06 12:30:00,331.281158
2021-07-06 13:30:00,571.799194
2021-07-06 14:30:00,771.645569
2021-07-06 15:30:00,916.152771
2021-07-06 16:30:00,988.771362
2021-07-06 17:30:00,983.078064
2021-07-06 18:30:00,901.038879
2021-07-06 19:30:00,752.678894
2021-07-06 20:30:00,566.911926
2021-07-06 21:30:00,338.069702
2021-07-06 22:30:00,115.725922
2021-07-06 23:30:00,1.6345818
2021-07-07 00:30:00,0
2021-07-07 01:30:00,0
2021-07-07 02:30:00,0
2021-07-07 03:30:00,0
2021-07-07 04:30:00,0
2021-07-07 05:30:00,0
2021-07-07 06:30:00,0
2021-07-07 07:30:00,0
2021-07-07 08:30:00,0
2021-07-07 09:30:00,0
2021-07-07 10:30:00,0.327985793
2021-07-07 11:30:00,74.3324203
2021-07-07 12:30:00,278.068909
2021-07-07 13:30:00,526.679565
2021-07-07 14:30:00,752.001099
2021-07-07 15:30:00,876.972839
2021-07-07 16:30:00,926.808411
2021-07-07 17:30:00,912.282837
2021-07-07 18:30:00,842.073242
2021-07-07 19:30:00,695.170166
2021-07-07 20:30:00,478.558136
2021-07-07 21:30:00,242.441788
2021-07-07 22:30:00,90.018837
2021-07-07 23:30:00,1.25643957
2021-07-08 00:30:00,0
2021-07-08 01:30:00,0
2021-07-08 02:30:00,0
2021-07-08 03:30:00,0
2021-07-08 04:30:00,0
2021-07-08 05:30:00,0
2021-07-08 06:30:00,0
2021-07-08 07:30:00,0
2021-07-08 08:30:00,0
2021-07-08 09:30:00,0
2021-07-08 10:30:00,0.215927348
2021-07-08 11:30:00,46.4344063
2021-07-08 12:30:00,211.457489
2021-07-08 13:30:00,444.051697
2021-07-08 14:30:00,688.045227
2021-07-08 15:30:00,862.431641
2021-07-08 16:30:00,948.211914
2021-07-08 17:30:00,960.39209
2021-07-08 18:30:00,856.925598
2021-07-08 19:30:00,682.367188
2021-07-08 20:30:00,476.691895
2021-07-08 21:30:00,261.229736
2021-07-08 22:30:00,85.1709747
2021-07-08 23:30:00,1.10331273
2021-07-09 00:30:00,0
2021-07-09 01:30:00,0
2021-07-09 02:30:00,0
2021-07-09 03:30:00,0
2021-07-09 04:30:00,0
2021-07-09 05:30:00,0
2021-07-09 06:30:00,0
2021-07-09 07:30:00,0
2021-07-09 08:30:00,0
2021-07-09 09:30:00,0
2021-07-09 10:30:00,0.295653969
2021-07-09 11:30:00,57.2653999
2021-07-09 12:30:00,169.682083
2021-07-09 13:30:00,296.570831
2021-07-09 14:30:00,480.702209
2021-07-09 15:30:00,636.808472
2021-07-09 16:30:00,707.613892
2021-07-09 17:30:00,709.806213
2021-07-09 18:30:00,627.710938
2021-07-09 19:30:00,512.979614
2021-07-09 20:30:00,225.186554
2021-07-09 21:30:00,106.67701
2021-07-09 22:30:00,31.5733585
2021-07-09 23:30:00,0.488825411
2021-07-10 00:30:00,0
2021-07-10 01:30:00,0
2021-07-10 02:30:00,0
2021-07-10 03:30:00,0
2021-07-10 04:30:00,0
2021-07-10 05:30:00,0
2021-07-10 06:30:00,0
2021-07-10 07:30:00,0
2021-07-10 08:30:00,0
2021-07-10 09:30:00,0
2021-07-10 10:30:00,0.220598459
2021-07-10 11:30:00,44.7145576
2021-07-10 12:30:00,120.037582
2021-07-10 13:30:00,283.671021
2021-07-10 14:30:00,427.543823
2021-07-10 15:30:00,590.236694
2021-07-10 16:30:00,733.354126
2021-07-10 17:30:00,763.266785
2021-07-10 18:30:00,708.888916
2021-07-10 19:30:00,450.212769
2021-07-10 20:30:00,287.378815
2021-07-10 21:30:00,156.185806
2021-07-10 22:30:00,43.4388084
2021-07-10 23:30:00,0.507494926
2021-07-11 00:30:00,0
2021-07-11 01:30:00,0
2021-07-11 02:30:00,0
2021-07-11 03:30:00,0
2021-07-11 04:30:00,0
2021-07-11 05:30:00,0
2021-07-11 06:30:00,0
2021-07-11 07:30:00,0
2021-07-11 08:30:00,0
2021-07-11 09:30:00,0
2021-07-11 10:30:00,0.297568738
2021-07-11 11:30:00,59.2332954
2021-07-11 12:30:00,207.094101
2021-07-11 13:30:00,445.622833
2021-07-11 14:30:00,695.755066
2021-07-11 15:30:00,870.877441
2021-07-11 16:30:00,930.423584
2021-07-11 17:30:00,907.877136
2021-07-11 18:30:00,833.406616
2021-07-11 19:30:00,644.107727
2021-07-11 20:30:00,427.236084
2021-07-11 21:30:00,194.870163
2021-07-11 22:30:00,58.6468163
2021-07-11 23:30:00,0.632152975
2021-07-12 00:30:00,0
2021-07-12 01:30:00,0
2021-07-12 02:30:00,0
2021-07-12 03:30:00,0
2021-07-12 04:30:00,0
2021-07-12 05:30:00,0
2021-07-12 06:30:00,0
2021-07-12 07:30:00,0
2021-07-12 08:30:00,0
2021-07-12 09:30:00,0
2021-07-12 10:30:00,0.223137036
2021-07-12 11:30:00,53.4698524
2021-07-12 12:30:00,195.944855
2021-07-12 13:30:00,408.974792
2021-07-12 14:30:00,651.365601
2021-07-12 15:30:00,796.22821
2021-07-12 16:30:00,879.664185
2021-07-12 17:30:00,826.475952
2021-07-12 18:30:00,640.994873
2021-07-12 19:30:00,454.372101
2021-07-12 20:30:00,303.448456
2021-07-12 21:30:00,160.054321
2021-07-12 22:30:00,48.5002136
2021-07-12 23:30:00,0.601403415
2021-07-13 00:30:00,0
2021-07-13 01:30:00,0
2021-07-13 02:30:00,0
2021-07-13 03:30:00,0
2021-07-13 04:30:00,0
2021-07-13 05:30:00,0
2021-07-13 06:30:00,0
2021-07-13 07:30:00,0
2021-07-13 08:30:00,0
2021-07-13 09:30:00,0
2021-07-13 10:30:00,0.235127032
2021-07-13 11:30:00,54.1879044
2021-07-13 12:30:00,233.673035
2021-07-13 13:30:00,486.513458
2021-07-13 14:30:00,752.953857
2021-07-13 15:30:00,910.085205
2021-07-13 16:30:00,949.070251
2021-07-13 17:30:00,909.757996
2021-07-13 18:30:00,768.945374
2021-07-13 19:30:00,537.417175
2021-07-13 20:30:00,304.998871
2021-07-13 21:30:00,155.977585
2021-07-13 22:30:00,46.4650383
2021-07-13 23:30:00,0.560614645
2021-07-14 00:30:00,0
2021-07-14 01:30:00,0
2021-07-14 02:30:00,0
2021-07-14 03:30:00,0
2021-07-14 04:30:00,0
2021-07-14 05:30:00,0
2021-07-14 06:30:00,0
2021-07-14 07:30:00,0
2021-07-14 08:30:00,0
2021-07-14 09:30:00,0
2021-07-14 10:30:00,0.363088518
2021-07-14 11:30:00,74.3026886
2021-07-14 12:30:00,308.970886
2021-07-14 13:30:00,545.811951
2021-07-14 14:30:00,740.977295
2021-07-14 15:30:00,874.242188
2021-07-14 16:30:00,908.663818
2021-07-14 17:30:00,881.52063
2021-07-14 18:30:00,714.954651
2021-07-14 19:30:00,566.907776
2021-07-14 20:30:00,411.387115
2021-07-14 21:30:00,225.678329
2021-07-14 22:30:00,69.8318176
2021-07-14 23:30:00,0.956861317
2021-07-15 00:30:00,0
2021-07-15 01:30:00,0
2021-07-15 02:30:00,0
2021-07-15 03:30:00,0
2021-07-15 04:30:00,0
2021-07-15 05:30:00,0
2021-07-15 06:30:00,0
2021-07-15 07:30:00,0
2021-07-15 08:30:00,0
2021-07-15 09:30:00,0
2021-07-15 10:30:00,0.289279014
2021-07-15 11:30:00,67.6918716
2021-07-15 12:30:00,238.484421
2021-07-15 13:30:00,422.391479
2021-07-15 14:30:00,575.607056
2021-07-15 15:30:00,697.264648
2021-07-15 16:30:00,789.708069
2021-07-15 17:30:00,824.8125
2021-07-15 18:30:00,684.63324
2021-07-15 19:30:00,543.481262
2021-07-15 20:30:00,372.172821
2021-07-15 21:30:00,185.972305
2021-07-15 22:30:00,60.5080681
2021-07-15 23:30:00,0.805558741
2021-07-16 00:30:00,0
2021-07-16 01:30:00,0
2021-07-16 02:30:00,0
2021-07-16 03:30:00,0
2021-07-16 04:30:00,0
2021-07-16 05:30:00,0
2021-07-16 06:30:00,0
2021-07-16 07:30:00,0
2021-07-16 08:30:00,0
2021-07-16 09:30:00,0
2021-07-16 10:30:00,0.242262959
2021-07-16 11:30:00,47.5722733
2021-07-16 12:30:00,187.334778
2021-07-16 13:30:00,411.239288
2021-07-16 14:30:00,649.505066
2021-07-16 15:30:00,816.860718
2021-07-16 16:30:00,904.304932
2021-07-16 17:30:00,867.105164
2021-07-16 18:30:00,723.804199
2021-07-16 19:30:00,467.238983
2021-07-16 20:30:00,292.476349
2021-07-16 21:30:00,145.090805
2021-07-16 22:30:00,39.1247025
2021-07-16 23:30:00,0.517942667
2021-07-17 00:30:00,0
2021-07-17 01:30:00,0
2021-07-17 02:30:00,0
2021-07-17 03:30:00,0
2021-07-17 04:30:00,0
2021-07-17 05:30:00,0
2021-07-17 06:30:00,0
2021-07-17 07:30:00,0
2021-07-17 08:30:00,0
2021-07-17 09:30:00,0
2021-07-17 10:30:00,0.163036138
2021-07-17 11:30:00,41.134079
2021-07-17 12:30:00,181.115005
2021-07-17 13:30:00,389.019012
2021-07-17 14:30:00,626.776489
2021-07-17 15:30:00,763.782593
2021-07-17 16:30:00,850.191956
2021-07-17 17:30:00,850.213196
2021-07-17 18:30:00,772.276428
2021-07-17 19:30:00,640.898315
2021-07-17 20:30:00,400.296906
2021-07-17 21:30:00,186.674301
2021-07-17 22:30:00,49.6956596
2021-07-17 23:30:00,0.539769292
2021-07-18 00:30:00,0
2021-07-18 01:30:00,0
2021-07-18 02:30:00,0
2021-07-18 03:30:00,0
2021-07-18 04:30:00,0
2021-07-18 05:30:00,0
2021-07-18 06:30:00,0
2021-07-18 07:30:00,0
2021-07-18 08:30:00,0
2021-07-18 09:30:00,0
2021-07-18 10:30:00,0.249957368
2021-07-18 11:30:00,56.6755638
2021-07-18 12:30:00,230.622665
2021-07-18 13:30:00,414.259552
2021-07-18 14:30:00,449.452271
2021-07-18 15:30:00,518.336304
2021-07-18 16:30:00,674.549194
2021-07-18 17:30:00,740.767883
2021-07-18 18:30:00,667.582886
2021-07-18 19:30:00,580.115356
2021-07-18 20:30:00,368.28833
2021-07-18 21:30:00,226.72731
2021-07-18 22:30:00,79.4035263
2021-07-18 23:30:00,0.976765513
2021-07-19 00:30:00,0
2021-07-19 01:30:00,0
2021-07-19 02:30:00,0
2021-07-19 03:30:00,0
2021-07-19 04:30:00,0
2021-07-19 05:30:00,0
2021-07-19 06:30:00,0
2021-07-19 07:30:00,0
2021-07-19 08:30:00,0
2021-07-19 09:30:00,0
2021-07-19 10:30:00,0.298594832
2021-07-19 11:30:00,76.465477
2021-07-19 12:30:00,261.937866
2021-07-19 13:30:00,516.875854
2021-07-19 14:30:00,636.539673
2021-07-19 15:30:00,708.807495
2021-07-19 16:30:00,792.547363
2021-07-19 17:30:00,817.698425
2021-07-19 18:30:00,805.253784
2021-07-19 19:30:00,714.590942
2021-07-19 20:30:00,532.351562
2021-07-19 21:30:00,311.72641
2021-07-19 22:30:00,107.959381
2021-07-19 23:30:00,1.26368403
2021-07-20 00:30:00,0
2021-07-20 01:30:00,0
2021-07-20 02:30:00,0
2021-07-20 03:30:00,0
2021-07-20 04:30:00,0
2021-07-20 05:30:00,0
2021-07-20 06:30:00,0
2021-07-20 07:30:00,0
2021-07-20 08:30:00,0
2021-07-20 09:30:00,0
2021-07-20 10:30:00,0.366185814
2021-07-20 11:30:00,94.198143
2021-07-20 12:30:00,331.010254
2021-07-20 13:30:00,588.452454
2021-07-20 14:30:00,788.657227
2021-07-20 15:30:00,933.385071
2021-07-20 16:30:00,1009.77386
2021-07-20 17:30:00,1012.07849
2021-07-20 18:30:00,939.655396
2021-07-20 19:30:00,788.266357
2021-07-20 20:30:00,574.095093
2021-07-20 21:30:00,348.348969
2021-07-20 22:30:00,115.367508
2021-07-20 23:30:00,1.27648938
2021-07-21 00:30:00,0
2021-07-21 01:30:00,0
2021-07-21 02:30:00,0
2021-07-21 03:30:00,0
2021-07-21 04:30:00,0
2021-07-21 05:30:00,0
2021-07-21 06:30:00,0
2021-07-21 07:30:00,0
2021-07-21 08:30:00,0
2021-07-21 09:30:00,0
2021-07-21 10:30:00,0.305415213
2021-07-21 11:30:00,74.594635
2021-07-21 12:30:00,266.754456
2021-07-21 13:30:00,486.098938
2021-07-21 14:30:00,710.862976
2021-07-21 15:30:00,873.458801
2021-07-21 16:30:00,944.902649
2021-07-21 17:30:00,923.48053
2021-07-21 18:30:00,806.244141
2021-07-21 19:30:00,561.197388
2021-07-21 20:30:00,278.126251
2021-07-21 21:30:00,137.018234
2021-07-21 22:30:00,35.3720322
2021-07-21 23:30:00,0.408384532
2021-07-22 00:30:00,0
2021-07-22 01:30:00,0
2021-07-22 02:30:00,0
2021-07-22 03:30:00,0
2021-07-22 04:30:00,0
2021-07-22 05:30:00,0
2021-07-22 06:30:00,0
2021-07-22 07:30:00,0
2021-07-22 08:30:00,0
2021-07-22 09:30:00,0
2021-07-22 10:30:00,0.306026489
2021-07-22 11:30:00,72.8086014
2021-07-22 12:30:00,260.976532
2021-07-22 13:30:00,480.883514
2021-07-22 14:30:00,670.510254
2021-07-22 15:30:00,821.379272
2021-07-22 16:30:00,901.295288
2021-07-22 17:30:00,912.916016
2021-07-22 18:30:00,728.395935
2021-07-22 19:30:00,481.337616
2021-07-22 20:30:00,321.210815
2021-07-22 21:30:00,194.561371
2021-07-22 22:30:00,71.6436996
2021-07-22 23:30:00,1.07153583
2021-07-23 00:30:00,0
2021-07-23 01:30:00,0
2021-07-23 02:30:00,0
2021-07-23 03:30:00,0
2021-07-23 04:30:00,0
2021-07-23 05:30:00,0
2021-07-23 06:30:00,0
2021-07-23 07:30:00,0
2021-07-23 08:30:00,0
2021-07-23 09:30:00,0
2021-07-23 10:30:00,0.280055374
2021-07-23 11:30:00,73.4849091
2021-07-23 12:30:00,267.283539
2021-07-23 13:30:00,497.845337
2021-07-23 14:30:00,707.114136
2021-07-23 15:30:00,850.348267
2021-07-23 16:30:00,923.443359
2021-07-23 17:30:00,926.740784
2021-07-23 18:30:00,799.679077
2021-07-23 19:30:00,549.636536
2021-07-23 20:30:00,303.178223
2021-07-23 21:30:00,145.674286
2021-07-23 22:30:00,39.7493858
2021-07-23 23:30:00,0.462692201
2021-07-24 00:30:00,0
2021-07-24 01:30:00,0
2021-07-24 02:30:00,0
2021-07-24 03:30:00,0
2021-07-24 04:30:00,0
2021-07-24 05:30:00,0
2021-07-24 06:30:00,0
2021-07-24 07:30:00,0
2021-07-24 08:30:00,0
2021-07-24 09:30:00,0
2021-07-24 10:30:00,0.120758042
2021-07-24 11:30:00,25.6216488
2021-07-24 12:30:00,85.0071182
2021-07-24 13:30:00,183.970825
2021-07-24 14:30:00,319.246124
2021-07-24 15:30:00,451.994965
2021-07-24 16:30:00,461.856934
2021-07-24 17:30:00,383.301666
2021-07-24 18:30:00,365.210144
2021-07-24 19:30:00,339.127014
2021-07-24 20:30:00,262.106964
2021-07-24 21:30:00,134.740707
2021-07-24 22:30:00,37.2334213
2021-07-24 23:30:00,0.418404877
2021-07-25 00:30:00,0
2021-07-25 01:30:00,0
2021-07-25 02:30:00,0
2021-07-25 03:30:00,0
2021-07-25 04:30:00,0
2021-07-25 05:30:00,0
2021-07-25 06:30:00,0
2021-07-25 07:30:00,0
2021-07-25 08:30:00,0
2021-07-25 09:30:00,0
2021-07-25 10:30:00,0.07066603
2021-07-25 11:30:00,21.0000629
2021-07-25 12:30:00,66.2477417
2021-07-25 13:30:00,115.08448
2021-07-25 14:30:00,178.878525
2021-07-25 15:30:00,279.646271
2021-07-25 16:30:00,384.201233
2021-07-25 17:30:00,481.185181
2021-07-25 18:30:00,497.474152
2021-07-25 19:30:00,352.747986
2021-07-25 20:30:00,229.041885
2021-07-25 21:30:00,119.415672
2021-07-25 22:30:00,35.3143311
2021-07-25 23:30:00,0.398166478
2021-07-26 00:30:00,0
2021-07-26 01:30:00,0
2021-07-26 02:30:00,0
2021-07-26 03:30:00,0
2021-07-26 04:30:00,0
2021-07-26 05:30:00,0
2021-07-26 06:30:00,0
2021-07-26 07:30:00,0
2021-07-26 08:30:00,0
2021-07-26 09:30:00,0
2021-07-26 10:30:00,0.103160642
2021-07-26 11:30:00,34.9033165
2021-07-26 12:30:00,128.383743
2021-07-26 13:30:00,270.837769
2021-07-26 14:30:00,492.850769
2021-07-26 15:30:00,737.807068
2021-07-26 16:30:00,767.578125
2021-07-26 17:30:00,765.632568
2021-07-26 18:30:00,723.338257
2021-07-26 19:30:00,497.619293
2021-07-26 20:30:00,302.72879
2021-07-26 21:30:00,173.006287
2021-07-26 22:30:00,53.1720505
2021-07-26 23:30:00,0.520093203
2021-07-27 00:30:00,0
2021-07-27 01:30:00,0
2021-07-27 02:30:00,0
2021-07-27 03:30:00,0
2021-07-27 04:30:00,0
2021-07-27 05:30:00,0
2021-07-27 06:30:00,0
2021-07-27 07:30:00,0
2021-07-27 08:30:00,0
2021-07-27 09:30:00,0
2021-07-27 10:30:00,0.0709737688
2021-07-27 11:30:00,25.0990677
2021-07-27 12:30:00,98.1729584
2021-07-27 13:30:00,172.019821
2021-07-27 14:30:00,224.627533
2021-07-27 15:30:00,244.358658
2021-07-27 16:30:00,253.951614
2021-07-27 17:30:00,244.410934
2021-07-27 18:30:00,245.435104
2021-07-27 19:30:00,243.803879
2021-07-27 20:30:00,185.812439
2021-07-27 21:30:00,123.29734
2021-07-27 22:30:00,50.5451126
2021-07-27 23:30:00,0.895800292
2021-07-28 00:30:00,0
2021-07-28 01:30:00,0
2021-07-28 02:30:00,0
2021-07-28 03:30:00,0
2021-07-28 04:30:00,0
2021-07-28 05:30:00,0
2021-07-28 06:30:00,0
2021-07-28 07:30:00,0
2021-07-28 08:30:00,0
2021-07-28 09:30:00,0
2021-07-28 10:30:00,0.0654995814
2021-07-28 11:30:00,35.2330399
2021-07-28 12:30:00,182.596039
2021-07-28 13:30:00,357.632782
2021-07-28 14:30:00,462.276978
2021-07-28 15:30:00,543.533691
2021-07-28 16:30:00,566.983704
2021-07-28 17:30:00,568.651245
2021-07-28 18:30:00,571.109375
2021-07-28 19:30:00,541.017944
2021-07-28 20:30:00,460.502808
2021-07-28 21:30:00,249.15741
2021-07-28 22:30:00,78.9629669
2021-07-28 23:30:00,0.938916862
2021-07-29 00:30:00,0
2021-07-29 01:30:00,0
2021-07-29 02:30:00,0
2021-07-29 03:30:00,0
2021-07-29 04:30:00,0
2021-07-29 05:30:00,0
2021-07-29 06:30:00,0
2021-07-29 07:30:00,0
2021-07-29 08:30:00,0
2021-07-29 09:30:00,0
2021-07-29 10:30:00,0.185426652
2021-07-29 11:30:00,67.9913712
2021-07-29 12:30:00,264.686218
2021-07-29 13:30:00,537.936951
2021-07-29 14:30:00,746.366882
2021-07-29 15:30:00,871.831482
2021-07-29 16:30:00,954.887817
2021-07-29 17:30:00,960.013184
2021-07-29 18:30:00,875.021545
2021-07-29 19:30:00,706.378418
2021-07-29 20:30:00,512.023804
2021-07-29 21:30:00,295.501801
2021-07-29 22:30:00,76.1246185
2021-07-29 23:30:00,0.743955612
2021-07-30 00:30:00,0
2021-07-30 01:30:00,0
2021-07-30 02:30:00,0
2021-07-30 03:30:00,0
2021-07-30 04:30:00,0
2021-07-30 05:30:00,0
2021-07-30 06:30:00,0
2021-07-30 07:30:00,0
2021-07-30 08:30:00,0
2021-07-30 09:30:00,0
2021-07-30 10:30:00,0.211720467
2021-07-30 11:30:00,88.9114685
2021-07-30 12:30:00,328.342712
2021-07-30 13:30:00,576.88916
2021-07-30 14:30:00,778.448975
2021-07-30 15:30:00,909.517151
2021-07-30 16:30:00,972.189148
2021-07-30 17:30:00,958.105591
2021-07-30 18:30:00,854.198364
2021-07-30 19:30:00,691.581604
2021-07-30 20:30:00,485.966248
2021-07-30 21:30:00,229.710846
2021-07-30 22:30:00,81.9502411
2021-07-30 23:30:00,0.682909429
2021-07-31 00:30:00,0
2021-07-31 01:30:00,0
2021-07-31 02:30:00,0
2021-07-31 03:30:00,0
2021-07-31 04:30:00,0
2021-07-31 05:30:00,0
2021-07-31 06:30:00,0
2021-07-31 07:30:00,0
2021-07-31 08:30:00,0
2021-07-31 09:30:00,0
2021-07-31 10:30:00,0.174496278
2021-07-31 11:30:00,75.8792343
2021-07-31 12:30:00,310.459869
2021-07-31 13:30:00,563.739624
2021-07-31 14:30:00,785.140869
2021-07-31 15:30:00,935.442078
2021-07-31 16:30:00,1015.3714
2021-07-31 17:30:00,1009.8988
2021-07-31 18:30:00,904.628357
2021-07-31 19:30:00,701.202698
2021-07-31 20:30:00,447.374268
2021-07-31 21:30:00,228.785156
2021-07-31 22:30:00,74.9242477
2021-07-31 23:30:00,0.884192586
2021-08-01 00:30:00,0
2021-08-01 01:30:00,0
2021-08-01 02:30:00,0
2021-08-01 03:30:00,0
2021-08-01 04:30:00,0
2021-08-01 05:30:00,0
2021-08-01 06:30:00,0
2021-08-01 07:30:00,0
2021-08-01 08:30:00,0
2021-08-01 09:30:00,0
2021-08-01 10:30:00,0.223185778
2021-08-01 11:30:00,88.1343155
2021-08-01 12:30:00,324.14212
2021-08-01 13:30:00,581.088379
2021-08-01 14:30:00,797.10498
2021-08-01 15:30:00,942.259827
2021-08-01 16:30:00,1016.15167
2021-08-01 17:30:00,980.90332
2021-08-01 18:30:00,855.568848
2021-08-01 19:30:00,565.012329
2021-08-01 20:30:00,366.047699
2021-08-01 21:30:00,177.896088
2021-08-01 22:30:00,45.4951172
2021-08-01 23:30:00,0.368587732
2021-08-02 00:30:00,0
2021-08-02 01:30:00,0
2021-08-02 02:30:00,0
2021-08-02 03:30:00,0
2021-08-02 04:30:00,0
2021-08-02 05:30:00,0
2021-08-02 06:30:00,0
2021-08-02 07:30:00,0
2021-08-02 08:30:00,0
2021-08-02 09:30:00,0
2021-08-02 10:30:00,0.21146214
2021-08-02 11:30:00,70.9062347
2021-08-02 12:30:00,252.518616
2021-08-02 13:30:00,487.452362
2021-08-02 14:30:00,738.840454
2021-08-02 15:30:00,744.783386
2021-08-02 16:30:00,722.656738
2021-08-02 17:30:00,784.306396
2021-08-02 18:30:00,654.215088
2021-08-02 19:30:00,536.68103
2021-08-02 20:30:00,401.820465
2021-08-02 21:30:00,222.881882
2021-08-02 22:30:00,76.3034134
2021-08-02 23:30:00,0.919412732
2021-08-03 00:30:00,0
2021-08-03 01:30:00,0
2021-08-03 02:30:00,0
2021-08-03 03:30:00,0
2021-08-03 04:30:00,0
2021-08-03 05:30:00,0
2021-08-03 06:30:00,0
2021-08-03 07:30:00,0
2021-08-03 08:30:00,0
2021-08-03 09:30:00,0
2021-08-03 10:30:00,0.170734122
2021-08-03 11:30:00,64.9523087
2021-08-03 12:30:00,243.499039
2021-08-03 13:30:00,457.69281
2021-08-03 14:30:00,672.989685
2021-08-03 15:30:00,815.05072
2021-08-03 16:30:00,883.232483
2021-08-03 17:30:00,890.175903
2021-08-03 18:30:00,742.65802
2021-08-03 19:30:00,546.866272
2021-08-03 20:30:00,358.822083
2021-08-03 21:30:00,201.164032
2021-08-03 22:30:00,63.8594208
2021-08-03 23:30:00,0.542773485
2021-08-04 00:30:00,0
2021-08-04 01:30:00,0
2021-08-04 02:30:00,0
2021-08-04 03:30:00,0
2021-08-04 04:30:00,0
2021-08-04 05:30:00,0
2021-08-04 06:30:00,0
2021-08-04 07:30:00,0
2021-08-04 08:30:00,0
2021-08-04 09:30:00,0
2021-08-04 10:30:00,0.177126884
2021-08-04 11:30:00,80.2515488
2021-08-04 12:30:00,308.838928
2021-08-04 13:30:00,556.029724
2021-08-04 14:30:00,768.13855
2021-08-04 15:30:00,923.054688
2021-08-04 16:30:00,1006.14331
2021-08-04 17:30:00,993.921204
2021-08-04 18:30:00,879.569763
2021-08-04 19:30:00,671.395081
2021-08-04 20:30:00,431.353027
2021-08-04 21:30:00,221.604401
2021-08-04 22:30:00,72.4793549
2021-08-04 23:30:00,0.633619547
2021-08-05 00:30:00,0
2021-08-05 01:30:00,0
2021-08-05 02:30:00,0
2021-08-05 03:30:00,0
2021-08-05 04:30:00,0
