system:index,datetime,q,.geo
20160106T00,2016-01-06 00:00,0.012205058029851357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T01,2016-01-06 01:00,0.011759460879013956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T02,2016-01-06 02:00,0.011642523977054117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T03,2016-01-06 03:00,0.010785986468100495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T04,2016-01-06 04:00,0.011323361885974161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T05,2016-01-06 05:00,0.010952186796951563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T06,2016-01-06 06:00,0.011148796859265528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T07,2016-01-06 07:00,0.010556881813289693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T08,2016-01-06 08:00,0.01047632769809813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T09,2016-01-06 09:00,0.01053583758786607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T10,2016-01-06 10:00,0.01048733220480842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T11,2016-01-06 11:00,0.010440950887243595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T12,2016-01-06 12:00,0.01042775535250932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T13,2016-01-06 13:00,0.012035274669790907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T14,2016-01-06 14:00,0.01251100124341185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T15,2016-01-06 15:00,0.013079530427021655,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T16,2016-01-06 16:00,0.013328464892412675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T17,2016-01-06 17:00,0.013492914417914548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T18,2016-01-06 18:00,0.013507234593241659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T19,2016-01-06 19:00,0.013320965599008241,"{""type"":""MultiPoint"",""coordinates"":[]}"
