system:index,datetime,surface_pressure_Pa,.geo
20190817T19,2019-08-17 19:00,83088.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817T20,2019-08-17 20:00,82999.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817T21,2019-08-17 21:00,82964.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817T22,2019-08-17 22:00,82965.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817T23,2019-08-17 23:00,83019.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T00,2019-08-18 00:00,83077.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T01,2019-08-18 01:00,83121.90234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T02,2019-08-18 02:00,83187.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T03,2019-08-18 03:00,83233.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T04,2019-08-18 04:00,83269.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T05,2019-08-18 05:00,83259.64453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T06,2019-08-18 06:00,83221.83203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T07,2019-08-18 07:00,83116.3515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T08,2019-08-18 08:00,83080.05078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T09,2019-08-18 09:00,83079.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T10,2019-08-18 10:00,83068.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T11,2019-08-18 11:00,83076.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T12,2019-08-18 12:00,83133.65625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T13,2019-08-18 13:00,83135.36328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T14,2019-08-18 14:00,83206.46484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T15,2019-08-18 15:00,83183.765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T16,2019-08-18 16:00,83162.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T17,2019-08-18 17:00,83070.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T18,2019-08-18 18:00,82977.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T19,2019-08-18 19:00,82901.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T20,2019-08-18 20:00,82836.74609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T21,2019-08-18 21:00,82812.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T22,2019-08-18 22:00,82893.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190818T23,2019-08-18 23:00,82937.33984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T00,2019-08-19 00:00,82973.03515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T01,2019-08-19 01:00,82976.86328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T02,2019-08-19 02:00,83047.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T03,2019-08-19 03:00,83088.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T04,2019-08-19 04:00,83137.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T05,2019-08-19 05:00,83115.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T06,2019-08-19 06:00,83081.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T07,2019-08-19 07:00,83053.27734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T08,2019-08-19 08:00,83020.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T09,2019-08-19 09:00,83028.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T10,2019-08-19 10:00,83017.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T11,2019-08-19 11:00,83003.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T12,2019-08-19 12:00,83058.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T13,2019-08-19 13:00,83081.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T14,2019-08-19 14:00,83102.32421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T15,2019-08-19 15:00,83121.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T16,2019-08-19 16:00,83078.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T17,2019-08-19 17:00,83006.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T18,2019-08-19 18:00,82938.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T19,2019-08-19 19:00,82923.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T20,2019-08-19 20:00,82900.76171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T21,2019-08-19 21:00,82859.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T22,2019-08-19 22:00,82867.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190819T23,2019-08-19 23:00,82965.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T00,2019-08-20 00:00,83028.31640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T01,2019-08-20 01:00,83063.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T02,2019-08-20 02:00,83154.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T03,2019-08-20 03:00,83207.94140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T04,2019-08-20 04:00,83216.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T05,2019-08-20 05:00,83158.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T06,2019-08-20 06:00,83115.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T07,2019-08-20 07:00,83055.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T08,2019-08-20 08:00,83029.57421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T09,2019-08-20 09:00,83039.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T10,2019-08-20 10:00,83044.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T11,2019-08-20 11:00,83097.31640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T12,2019-08-20 12:00,83145.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T13,2019-08-20 13:00,83183.734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T14,2019-08-20 14:00,83230.62109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T15,2019-08-20 15:00,83200.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T16,2019-08-20 16:00,83139.2578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T17,2019-08-20 17:00,83073.17578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T18,2019-08-20 18:00,82983.11328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T19,2019-08-20 19:00,82923.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T20,2019-08-20 20:00,82880.83203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T21,2019-08-20 21:00,82836.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T22,2019-08-20 22:00,82841.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190820T23,2019-08-20 23:00,82898.765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T00,2019-08-21 00:00,82990.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T01,2019-08-21 01:00,83079.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T02,2019-08-21 02:00,83131.30859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T03,2019-08-21 03:00,83161.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T04,2019-08-21 04:00,83184.44140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T05,2019-08-21 05:00,83145.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T06,2019-08-21 06:00,83097.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T07,2019-08-21 07:00,83080.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T08,2019-08-21 08:00,83046.1640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T09,2019-08-21 09:00,83054.4140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T10,2019-08-21 10:00,83076.41796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T11,2019-08-21 11:00,83103.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T12,2019-08-21 12:00,83175.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T13,2019-08-21 13:00,83238.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T14,2019-08-21 14:00,83290.41796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T15,2019-08-21 15:00,83247.91015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T16,2019-08-21 16:00,83184.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T17,2019-08-21 17:00,83103.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T18,2019-08-21 18:00,83019.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T19,2019-08-21 19:00,83020.89453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T20,2019-08-21 20:00,82932.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T21,2019-08-21 21:00,82887.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T22,2019-08-21 22:00,82874.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190821T23,2019-08-21 23:00,82922.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T00,2019-08-22 00:00,83042.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T01,2019-08-22 01:00,83081.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T02,2019-08-22 02:00,83168.55078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T03,2019-08-22 03:00,83208.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T04,2019-08-22 04:00,83212.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T05,2019-08-22 05:00,83179.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T06,2019-08-22 06:00,83157.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T07,2019-08-22 07:00,83118.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T08,2019-08-22 08:00,83104.99609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T09,2019-08-22 09:00,83107.31640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T10,2019-08-22 10:00,83119.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T11,2019-08-22 11:00,83152.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T12,2019-08-22 12:00,83196.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T13,2019-08-22 13:00,83241.00390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T14,2019-08-22 14:00,83282.25390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T15,2019-08-22 15:00,83261.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T16,2019-08-22 16:00,83205.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T17,2019-08-22 17:00,83122.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T18,2019-08-22 18:00,83012.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T19,2019-08-22 19:00,82982.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T20,2019-08-22 20:00,82907.85546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T21,2019-08-22 21:00,82887.74609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T22,2019-08-22 22:00,82884.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190822T23,2019-08-22 23:00,82940.4140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T00,2019-08-23 00:00,83051.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T01,2019-08-23 01:00,83104.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T02,2019-08-23 02:00,83170.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T03,2019-08-23 03:00,83219.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T04,2019-08-23 04:00,83229.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T05,2019-08-23 05:00,83177.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T06,2019-08-23 06:00,83126.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T07,2019-08-23 07:00,83096.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T08,2019-08-23 08:00,83041.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T09,2019-08-23 09:00,83072.1328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T10,2019-08-23 10:00,83098.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T11,2019-08-23 11:00,83145.78515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T12,2019-08-23 12:00,83177.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T13,2019-08-23 13:00,83228.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T14,2019-08-23 14:00,83229.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T15,2019-08-23 15:00,83221.5078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T16,2019-08-23 16:00,83165.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T17,2019-08-23 17:00,83080.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T18,2019-08-23 18:00,82974.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T19,2019-08-23 19:00,82915.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T20,2019-08-23 20:00,82844.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T21,2019-08-23 21:00,82835.23046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T22,2019-08-23 22:00,82854.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190823T23,2019-08-23 23:00,82960.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T00,2019-08-24 00:00,83053.09765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T01,2019-08-24 01:00,83090.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T02,2019-08-24 02:00,83147.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T03,2019-08-24 03:00,83205.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T04,2019-08-24 04:00,83197.33203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T05,2019-08-24 05:00,83173.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T06,2019-08-24 06:00,83141.06640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T07,2019-08-24 07:00,83105.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T08,2019-08-24 08:00,83068.33203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T09,2019-08-24 09:00,83046.72265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T10,2019-08-24 10:00,83018.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T11,2019-08-24 11:00,83031.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T12,2019-08-24 12:00,83056.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T13,2019-08-24 13:00,83145.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T14,2019-08-24 14:00,83210.00390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T15,2019-08-24 15:00,83240.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T16,2019-08-24 16:00,83185.45703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T17,2019-08-24 17:00,83080.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T18,2019-08-24 18:00,82962.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T19,2019-08-24 19:00,82882.19140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T20,2019-08-24 20:00,82856.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T21,2019-08-24 21:00,82878.45703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T22,2019-08-24 22:00,82950.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190824T23,2019-08-24 23:00,83009.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T00,2019-08-25 00:00,83048.2578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T01,2019-08-25 01:00,83081.72265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T02,2019-08-25 02:00,83128.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T03,2019-08-25 03:00,83149.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T04,2019-08-25 04:00,83120.66796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T05,2019-08-25 05:00,83092.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T06,2019-08-25 06:00,83064.02734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T07,2019-08-25 07:00,83019.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T08,2019-08-25 08:00,82980.56640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T09,2019-08-25 09:00,82956.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T10,2019-08-25 10:00,82982.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T11,2019-08-25 11:00,83010.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T12,2019-08-25 12:00,83037.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T13,2019-08-25 13:00,83082.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T14,2019-08-25 14:00,83152.5546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T15,2019-08-25 15:00,83163.32421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T16,2019-08-25 16:00,83123.94140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T17,2019-08-25 17:00,83038.39453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T18,2019-08-25 18:00,82933.41796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T19,2019-08-25 19:00,82882.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T20,2019-08-25 20:00,82869.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T21,2019-08-25 21:00,82835.52734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T22,2019-08-25 22:00,82857.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190825T23,2019-08-25 23:00,82903.97265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T00,2019-08-26 00:00,82998.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T01,2019-08-26 01:00,83018.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T02,2019-08-26 02:00,83104.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T03,2019-08-26 03:00,83168.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T04,2019-08-26 04:00,83186.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T05,2019-08-26 05:00,83124.31640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T06,2019-08-26 06:00,83052.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T07,2019-08-26 07:00,82977.64453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T08,2019-08-26 08:00,82937.5546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T09,2019-08-26 09:00,82928.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T10,2019-08-26 10:00,82960.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T11,2019-08-26 11:00,82998.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T12,2019-08-26 12:00,83047.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T13,2019-08-26 13:00,83091.17578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T14,2019-08-26 14:00,83120.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T15,2019-08-26 15:00,83098.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T16,2019-08-26 16:00,83011.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T17,2019-08-26 17:00,82935.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T18,2019-08-26 18:00,82891.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T19,2019-08-26 19:00,82816.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T20,2019-08-26 20:00,82740.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T21,2019-08-26 21:00,82701.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T22,2019-08-26 22:00,82688.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190826T23,2019-08-26 23:00,82718.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T00,2019-08-27 00:00,82818.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T01,2019-08-27 01:00,82903.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T02,2019-08-27 02:00,82988.65234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T03,2019-08-27 03:00,83070.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T04,2019-08-27 04:00,83086.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T05,2019-08-27 05:00,83050.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T06,2019-08-27 06:00,83005.8359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T07,2019-08-27 07:00,82922.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T08,2019-08-27 08:00,82895.2734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T09,2019-08-27 09:00,82882.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T10,2019-08-27 10:00,82883.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T11,2019-08-27 11:00,82910.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T12,2019-08-27 12:00,82981.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T13,2019-08-27 13:00,83016.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T14,2019-08-27 14:00,83072.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T15,2019-08-27 15:00,83064.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T16,2019-08-27 16:00,83042.59765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T17,2019-08-27 17:00,82958.08203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T18,2019-08-27 18:00,82818.18359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T19,2019-08-27 19:00,82863.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T20,2019-08-27 20:00,82830.0546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T21,2019-08-27 21:00,82750.98828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T22,2019-08-27 22:00,82731.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190827T23,2019-08-27 23:00,82771.06640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T00,2019-08-28 00:00,82870.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T01,2019-08-28 01:00,82917.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T02,2019-08-28 02:00,82996.1328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T03,2019-08-28 03:00,83056.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T04,2019-08-28 04:00,83051.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T05,2019-08-28 05:00,83010.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T06,2019-08-28 06:00,82968.21484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T07,2019-08-28 07:00,82794.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T08,2019-08-28 08:00,82786.69921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T09,2019-08-28 09:00,82822.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T10,2019-08-28 10:00,82862.47265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T11,2019-08-28 11:00,82910.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T12,2019-08-28 12:00,82976.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T13,2019-08-28 13:00,83057.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T14,2019-08-28 14:00,83117.01171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T15,2019-08-28 15:00,83135.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T16,2019-08-28 16:00,83091.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T17,2019-08-28 17:00,83000.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T18,2019-08-28 18:00,82912.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T19,2019-08-28 19:00,82947.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T20,2019-08-28 20:00,82885.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T21,2019-08-28 21:00,82879.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T22,2019-08-28 22:00,82941.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190828T23,2019-08-28 23:00,82990.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T00,2019-08-29 00:00,83029.13671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T01,2019-08-29 01:00,83059.4453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T02,2019-08-29 02:00,83095.37890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T03,2019-08-29 03:00,83100.21484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T04,2019-08-29 04:00,83087.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190829T05,2019-08-29 05:00,83041.04296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
