system:index,datetime,surface_pressure_Pa,.geo
20200220T22,2020-02-20 22:00,88947.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200220T23,2020-02-20 23:00,89016.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T00,2020-02-21 00:00,89111.08203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T01,2020-02-21 01:00,89198.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T02,2020-02-21 02:00,89272.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T03,2020-02-21 03:00,89362.83984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T04,2020-02-21 04:00,89393.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T05,2020-02-21 05:00,89378.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T06,2020-02-21 06:00,89328.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T07,2020-02-21 07:00,89295.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T08,2020-02-21 08:00,89231.24609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T09,2020-02-21 09:00,89226.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T10,2020-02-21 10:00,89280.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T11,2020-02-21 11:00,89398.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T12,2020-02-21 12:00,89457.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T13,2020-02-21 13:00,89529.59765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T14,2020-02-21 14:00,89619.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T15,2020-02-21 15:00,89635.00390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T16,2020-02-21 16:00,89579.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T17,2020-02-21 17:00,89461.47265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T18,2020-02-21 18:00,89326.265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T19,2020-02-21 19:00,89172.56640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T20,2020-02-21 20:00,89104.6953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T21,2020-02-21 21:00,89096.76953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T22,2020-02-21 22:00,89135.0859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T23,2020-02-21 23:00,89204.83984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T00,2020-02-22 00:00,89288.19921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T01,2020-02-22 01:00,89368.515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T02,2020-02-22 02:00,89471.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T03,2020-02-22 03:00,89588.72265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T04,2020-02-22 04:00,89627.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T05,2020-02-22 05:00,89616.5859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T06,2020-02-22 06:00,89557.40234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T07,2020-02-22 07:00,89496.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T08,2020-02-22 08:00,89425.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T09,2020-02-22 09:00,89410.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T10,2020-02-22 10:00,89428.01953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T11,2020-02-22 11:00,89533.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T12,2020-02-22 12:00,89592.08984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T13,2020-02-22 13:00,89708.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T14,2020-02-22 14:00,89751.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T15,2020-02-22 15:00,89745.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T16,2020-02-22 16:00,89697.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T17,2020-02-22 17:00,89597.99609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T18,2020-02-22 18:00,89469.6953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T19,2020-02-22 19:00,89287.18359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T20,2020-02-22 20:00,89212.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T21,2020-02-22 21:00,89202.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T22,2020-02-22 22:00,89216.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200222T23,2020-02-22 23:00,89305.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T00,2020-02-23 00:00,89348.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T01,2020-02-23 01:00,89481.30078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T02,2020-02-23 02:00,89644.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T03,2020-02-23 03:00,89694.00390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T04,2020-02-23 04:00,89696.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T05,2020-02-23 05:00,89673.8359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T06,2020-02-23 06:00,89584.72265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T07,2020-02-23 07:00,89471.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T08,2020-02-23 08:00,89421.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T09,2020-02-23 09:00,89415.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T10,2020-02-23 10:00,89410.18359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T11,2020-02-23 11:00,89494.66015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T12,2020-02-23 12:00,89545.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T13,2020-02-23 13:00,89628.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T14,2020-02-23 14:00,89692.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T15,2020-02-23 15:00,89689.41796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T16,2020-02-23 16:00,89659.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T17,2020-02-23 17:00,89567.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T18,2020-02-23 18:00,89456.50390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T19,2020-02-23 19:00,89268.10546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T20,2020-02-23 20:00,89222.43359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T21,2020-02-23 21:00,89170.45703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T22,2020-02-23 22:00,89186.1640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T23,2020-02-23 23:00,89276.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T00,2020-02-24 00:00,89357.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T01,2020-02-24 01:00,89459.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T02,2020-02-24 02:00,89524.734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T03,2020-02-24 03:00,89583.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T04,2020-02-24 04:00,89577.734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T05,2020-02-24 05:00,89567.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T06,2020-02-24 06:00,89507.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T07,2020-02-24 07:00,89384.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T08,2020-02-24 08:00,89370.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T09,2020-02-24 09:00,89360.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T10,2020-02-24 10:00,89369.46875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T11,2020-02-24 11:00,89429.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T12,2020-02-24 12:00,89491.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T13,2020-02-24 13:00,89580.65625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T14,2020-02-24 14:00,89647.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T15,2020-02-24 15:00,89642.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T16,2020-02-24 16:00,89599.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T17,2020-02-24 17:00,89493.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T18,2020-02-24 18:00,89343.73046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T19,2020-02-24 19:00,89191.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T20,2020-02-24 20:00,89102.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T21,2020-02-24 21:00,89051.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T22,2020-02-24 22:00,89068.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200224T23,2020-02-24 23:00,89150.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T00,2020-02-25 00:00,89240.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T01,2020-02-25 01:00,89341.54296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T02,2020-02-25 02:00,89473.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T03,2020-02-25 03:00,89549.76953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T04,2020-02-25 04:00,89583.86328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T05,2020-02-25 05:00,89543.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T06,2020-02-25 06:00,89454.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T07,2020-02-25 07:00,89415.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T08,2020-02-25 08:00,89399.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T09,2020-02-25 09:00,89362.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T10,2020-02-25 10:00,89352.16015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T11,2020-02-25 11:00,89423.30078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T12,2020-02-25 12:00,89459.515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T13,2020-02-25 13:00,89550.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T14,2020-02-25 14:00,89553.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T15,2020-02-25 15:00,89566.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T16,2020-02-25 16:00,89516.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T17,2020-02-25 17:00,89406.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T18,2020-02-25 18:00,89255.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T19,2020-02-25 19:00,89131.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T20,2020-02-25 20:00,89065.85546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T21,2020-02-25 21:00,89000.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T22,2020-02-25 22:00,89066.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200225T23,2020-02-25 23:00,89125.47265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T00,2020-02-26 00:00,89234.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T01,2020-02-26 01:00,89380.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T02,2020-02-26 02:00,89504.04296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T03,2020-02-26 03:00,89592.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T04,2020-02-26 04:00,89605.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T05,2020-02-26 05:00,89565.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T06,2020-02-26 06:00,89526.09765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T07,2020-02-26 07:00,89373.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T08,2020-02-26 08:00,89356.0546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T09,2020-02-26 09:00,89376.46484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T10,2020-02-26 10:00,89391.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T11,2020-02-26 11:00,89458.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T12,2020-02-26 12:00,89551.29296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T13,2020-02-26 13:00,89642.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T14,2020-02-26 14:00,89711.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T15,2020-02-26 15:00,89727.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T16,2020-02-26 16:00,89682.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T17,2020-02-26 17:00,89547.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T18,2020-02-26 18:00,89449.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T19,2020-02-26 19:00,89312.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T20,2020-02-26 20:00,89262.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T21,2020-02-26 21:00,89200.2578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T22,2020-02-26 22:00,89187.07421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200226T23,2020-02-26 23:00,89255.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T00,2020-02-27 00:00,89313.03515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T01,2020-02-27 01:00,89391.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T02,2020-02-27 02:00,89553.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T03,2020-02-27 03:00,89716.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T04,2020-02-27 04:00,89699.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T05,2020-02-27 05:00,89654.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T06,2020-02-27 06:00,89583.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T07,2020-02-27 07:00,89493.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T08,2020-02-27 08:00,89476.18359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T09,2020-02-27 09:00,89457.11328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T10,2020-02-27 10:00,89486.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T11,2020-02-27 11:00,89544.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T12,2020-02-27 12:00,89628.3984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T13,2020-02-27 13:00,89701.62109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T14,2020-02-27 14:00,89757.1640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T15,2020-02-27 15:00,89774.54296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T16,2020-02-27 16:00,89719.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T17,2020-02-27 17:00,89626.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T18,2020-02-27 18:00,89499.765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T19,2020-02-27 19:00,89342.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T20,2020-02-27 20:00,89267.61328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T21,2020-02-27 21:00,89197.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T22,2020-02-27 22:00,89209.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200227T23,2020-02-27 23:00,89289.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T00,2020-02-28 00:00,89410.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T01,2020-02-28 01:00,89520.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T02,2020-02-28 02:00,89631.96484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T03,2020-02-28 03:00,89710.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T04,2020-02-28 04:00,89712.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T05,2020-02-28 05:00,89685.37890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T06,2020-02-28 06:00,89594.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T07,2020-02-28 07:00,89498.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T08,2020-02-28 08:00,89487.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T09,2020-02-28 09:00,89461.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T10,2020-02-28 10:00,89480.65625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T11,2020-02-28 11:00,89522.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T12,2020-02-28 12:00,89587.01171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T13,2020-02-28 13:00,89651.61328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T14,2020-02-28 14:00,89703.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T15,2020-02-28 15:00,89708.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T16,2020-02-28 16:00,89662.37890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T17,2020-02-28 17:00,89532.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T18,2020-02-28 18:00,89412.26171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T19,2020-02-28 19:00,89361.8515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T20,2020-02-28 20:00,89287.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T21,2020-02-28 21:00,89221.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T22,2020-02-28 22:00,89217.76953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T23,2020-02-28 23:00,89265.80078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T00,2020-02-29 00:00,89358.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T01,2020-02-29 01:00,89445.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T02,2020-02-29 02:00,89544.85546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T03,2020-02-29 03:00,89623.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T04,2020-02-29 04:00,89646.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T05,2020-02-29 05:00,89606.20703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T06,2020-02-29 06:00,89546.12890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T07,2020-02-29 07:00,89483.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T08,2020-02-29 08:00,89462.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T09,2020-02-29 09:00,89452.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T10,2020-02-29 10:00,89459.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T11,2020-02-29 11:00,89541.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T12,2020-02-29 12:00,89606.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T13,2020-02-29 13:00,89686.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T14,2020-02-29 14:00,89740.39453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T15,2020-02-29 15:00,89755.73046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T16,2020-02-29 16:00,89695.90234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T17,2020-02-29 17:00,89569.91015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T18,2020-02-29 18:00,89427.70703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T19,2020-02-29 19:00,89307.9140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T20,2020-02-29 20:00,89230.9453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T21,2020-02-29 21:00,89135.01171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T22,2020-02-29 22:00,89156.19140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T23,2020-02-29 23:00,89221.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T00,2020-03-01 00:00,89335.46484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T01,2020-03-01 01:00,89452.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T02,2020-03-01 02:00,89543.5546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T03,2020-03-01 03:00,89622.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T04,2020-03-01 04:00,89627.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T05,2020-03-01 05:00,89586.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T06,2020-03-01 06:00,89509.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T07,2020-03-01 07:00,89442.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T08,2020-03-01 08:00,89410.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T09,2020-03-01 09:00,89418.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T10,2020-03-01 10:00,89445.18359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T11,2020-03-01 11:00,89536.09765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T12,2020-03-01 12:00,89566.71484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T13,2020-03-01 13:00,89644.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T14,2020-03-01 14:00,89701.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T15,2020-03-01 15:00,89724.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T16,2020-03-01 16:00,89691.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T17,2020-03-01 17:00,89563.5859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T18,2020-03-01 18:00,89416.70703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T19,2020-03-01 19:00,89260.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T20,2020-03-01 20:00,89164.96484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T21,2020-03-01 21:00,89104.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T22,2020-03-01 22:00,89112.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T23,2020-03-01 23:00,89193.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T00,2020-03-02 00:00,89279.015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T01,2020-03-02 01:00,89365.84375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T02,2020-03-02 02:00,89469.89453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T03,2020-03-02 03:00,89546.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T04,2020-03-02 04:00,89594.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T05,2020-03-02 05:00,89571.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T06,2020-03-02 06:00,89502.234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T07,2020-03-02 07:00,89407.12890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T08,2020-03-02 08:00,89344.84765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T09,2020-03-02 09:00,89370.79296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T10,2020-03-02 10:00,89373.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T11,2020-03-02 11:00,89446.32421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T12,2020-03-02 12:00,89513.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T13,2020-03-02 13:00,89590.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T14,2020-03-02 14:00,89638.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T15,2020-03-02 15:00,89668.80078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T16,2020-03-02 16:00,89604.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T17,2020-03-02 17:00,89460.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T18,2020-03-02 18:00,89321.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T19,2020-03-02 19:00,89159.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T20,2020-03-02 20:00,89062.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T21,2020-03-02 21:00,89007.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T22,2020-03-02 22:00,89018.89453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T23,2020-03-02 23:00,89085.9453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T00,2020-03-03 00:00,89171.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T01,2020-03-03 01:00,89256.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T02,2020-03-03 02:00,89367.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T03,2020-03-03 03:00,89445.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T04,2020-03-03 04:00,89481.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T05,2020-03-03 05:00,89452.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T06,2020-03-03 06:00,89385.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T07,2020-03-03 07:00,89289.50390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T08,2020-03-03 08:00,89259.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
