"Fecha-Hora  (UTC)","Lat(°)","Long(°)","Prof(Km)","Mag.","Tipo Mag.","Fases","Rms(Seg)","Gap(°)","Error Lat(Km)","Error Long(Km)","Error Prof(Km)","Region","QuakeML","Fases","Mapa","Estado"
"2025-07-21 17:27:02","5.224","-74.791","12.46","1.2","MLr_2","8","0.8","197","4.437","5.762","7.00","Honda - Tolima, Colombia","","","","manual"
"2025-07-22 01:10:57","5.225","-74.741","3","0.5","MLr_2","10","0.3","222","2.758","2.758","3.00","Honda - Tolima, Colombia","","","","manual"
"2025-07-22 18:57:44","5.157","-74.852","19.02","1.8","MLr_2","20","0.7","63","2.961","2.538","4.39","Honda - Tolima, Colombia","","","","manual"
"2025-08-05 05:23:59","5.154","-74.775","14.34","1.0","MLr_2","8","0.8","168","4.702","5.694","6.98","Honda - Tolima, Colombia","","","","manual"
"2025-08-24 17:30:58","5.125","-74.741","18.09","2.0","MLr_2","24","0.8","80","3.148","1.406","3.62","Honda - Tolima, Colombia","","","","manual"
"2025-09-15 08:48:36","5.157","-74.727","30.07","1.4","MLr_2","14","1.2","206","5.445","5.445","6.00","Honda - Tolima, Colombia","","","","manual"
"2025-10-08 23:48:53","5.055","-74.741","3","0.6","MLr_2","8","0.6","250","1.697","1.697","2.10","Honda - Tolima, Colombia","","","","manual"
"2025-10-12 18:52:02","5.172","-74.849","4","0.6","MLr_2","8","0.8","241","5.869","5.869","0.00","Honda - Tolima, Colombia","","","","manual"
"2025-10-18 01:15:14","5.286","-74.763","18.32","1.1","MLr_2","10","0.8","136","2.769","4.283","6.91","Honda - Tolima, Colombia","","","","manual"
"2025-10-26 07:35:57","5.257","-74.813","17.03","1.4","MLr_2","14","0.7","115","2.993","2.138","5.41","Honda - Tolima, Colombia","","","","manual"
"2025-11-19 20:16:07","5.126","-74.755","3","0.8","MLr_2","12","0.6","241","2.616","2.616","3.20","Honda - Tolima, Colombia","","","","manual"
"2025-12-14 17:24:27","5.201","-74.81","0","0.6","MLr_2","9","0.4","233","1.909","1.909","1.90","Honda - Tolima, Colombia","","","","manual"
"2025-12-17 08:40:09","5.237","-74.75","0","0.6","MLr_2","9","0.5","245","1.980","1.980","2.40","Honda - Tolima, Colombia","","","","manual"
"2025-12-18 02:54:47","5.159","-74.825","19.02","1.1","MLr_2","7","0.5","189","3.692","4.323","6.80","Honda - Tolima, Colombia","","","","manual"
"2025-12-18 02:56:22","5.157","-74.814","3","0.7","MLr_2","8","0.2","233","1.556","1.556","1.90","Honda - Tolima, Colombia","","","","manual"
"2025-12-18 10:35:09","5.189","-74.779","13.28","1.0","MLr_2","6","0.7","212","4.224","4.713","8.59","Honda - Tolima, Colombia","","","","manual"
"2025-12-20 03:07:44","5.106","-74.72","24.88","1.5","MLr_2","13","0.9","106","3.950","2.755","7.03","Honda - Tolima, Colombia","","","","manual"
"2025-12-20 17:59:42","5.177","-74.74","0","1.1","MLr_2","10","0.3","247","4.525","4.525","5.40","Honda - Tolima, Colombia","","","","manual"
"2025-12-25 03:48:24","5.169","-74.748","19.02","0.8","MLr_2","7","0.6","135","5.707","4.447","9.81","Honda - Tolima, Colombia","","","","manual"
