"CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
"0023065180","0255","2023 Mar 26 12:00:00 PM","916,4","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 09:00:00 AM","918,9","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 06:00:00 AM","917,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 08:00:00 PM","915,7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 07:00:00 PM","914,9","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 07:00:00 AM","918,3","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 12:00:00 PM","915,9","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 06:00:00 PM","914,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 05:00:00 AM","917","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 04:00:00 AM","916,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 02:00:00 AM","916,2","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 07:00:00 AM","917,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 03:00:00 PM","913,3","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 05:00:00 PM","913,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 10:00:00 AM","917,7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 03:00:00 AM","916","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 08:00:00 PM","916,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 27 06:00:00 AM","917","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
