system:index,datetime,wind_speed_10m,.geo
20150107T15,2015-01-07 15:00,2.052442909315406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T16,2015-01-07 16:00,2.5935814827245767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T17,2015-01-07 17:00,2.7839360002110705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T18,2015-01-07 18:00,2.7857225768233422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T19,2015-01-07 19:00,2.849887854293273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T20,2015-01-07 20:00,2.514125608563204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T21,2015-01-07 21:00,2.028553017322234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T22,2015-01-07 22:00,1.2321265395942145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T23,2015-01-07 23:00,0.63240946209862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T00,2015-01-08 00:00,0.5594876966520594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T01,2015-01-08 01:00,0.5575787807439097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T02,2015-01-08 02:00,0.38758815526430623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T03,2015-01-08 03:00,0.3042697434394679,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T04,2015-01-08 04:00,0.3624578933472877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T05,2015-01-08 05:00,0.3747453483076689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T06,2015-01-08 06:00,0.3677781014594933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T07,2015-01-08 07:00,0.3746206197975204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T08,2015-01-08 08:00,0.452223903813438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T09,2015-01-08 09:00,0.47727556164982193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T10,2015-01-08 10:00,0.43126316012683963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T11,2015-01-08 11:00,0.40567216016789653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T12,2015-01-08 12:00,0.3698300405874608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T13,2015-01-08 13:00,0.275528745052776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T14,2015-01-08 14:00,0.5797136468995977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T15,2015-01-08 15:00,0.8001736048020511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T16,2015-01-08 16:00,0.9694048007016244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T17,2015-01-08 17:00,1.2895445685397693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T18,2015-01-08 18:00,1.4193814596628247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T19,2015-01-08 19:00,2.1197083315416365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T20,2015-01-08 20:00,1.9400918233988718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T21,2015-01-08 21:00,1.4888860489423585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T22,2015-01-08 22:00,1.1611155765535914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T23,2015-01-08 23:00,0.7031915586811048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T00,2015-01-09 00:00,0.2577876427617108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T01,2015-01-09 01:00,0.2705618231180126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T02,2015-01-09 02:00,0.21059429595869844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T03,2015-01-09 03:00,0.18912582661991095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T04,2015-01-09 04:00,0.1217698758381418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T05,2015-01-09 05:00,0.06821826266500439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T06,2015-01-09 06:00,0.31744178260816586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T07,2015-01-09 07:00,0.09135220246158943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T08,2015-01-09 08:00,0.2056301520993519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T09,2015-01-09 09:00,0.37871340939707104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T10,2015-01-09 10:00,0.5131960299333476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T11,2015-01-09 11:00,0.5942171485176024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T12,2015-01-09 12:00,0.5169097034868163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T13,2015-01-09 13:00,0.8077945308408637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T14,2015-01-09 14:00,1.4085600175480433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T15,2015-01-09 15:00,1.8571213249084138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T16,2015-01-09 16:00,2.3588623060221408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T17,2015-01-09 17:00,2.422625453030607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T18,2015-01-09 18:00,2.3663177104210327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T19,2015-01-09 19:00,2.405575830843275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T20,2015-01-09 20:00,2.2802675312982537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T21,2015-01-09 21:00,1.7134658720334064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T22,2015-01-09 22:00,1.2495129254323054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T23,2015-01-09 23:00,0.9147159398633433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T00,2015-01-10 00:00,0.42540190644719605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T01,2015-01-10 01:00,0.3692677487234954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T02,2015-01-10 02:00,0.4037505399863497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T03,2015-01-10 03:00,0.408816780113007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T04,2015-01-10 04:00,0.2751026152440406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T05,2015-01-10 05:00,0.14296869462968148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T06,2015-01-10 06:00,0.09867259209549115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T07,2015-01-10 07:00,0.23131683370495484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T08,2015-01-10 08:00,0.4225968199930192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T09,2015-01-10 09:00,0.48482816748648205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T10,2015-01-10 10:00,0.5577399249170956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T11,2015-01-10 11:00,0.7688039047455227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T12,2015-01-10 12:00,0.7548122117088123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T13,2015-01-10 13:00,1.1947262190438974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T14,2015-01-10 14:00,1.6449540670276601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T15,2015-01-10 15:00,1.9531321164056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T16,2015-01-10 16:00,2.13183303319673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T17,2015-01-10 17:00,2.274187742858903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T18,2015-01-10 18:00,2.089087730156217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T19,2015-01-10 19:00,1.6085666411892439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T20,2015-01-10 20:00,1.3270521053993212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T21,2015-01-10 21:00,1.2929767284006357,"{""type"":""MultiPoint"",""coordinates"":[]}"
